"","STREETSEGID","freq"
"9438",15397,41
"9439",15423,147
"9440",15424,32
"9441",15435,2
"9442",15436,1
"9443",15437,2
"9444",15438,2
"9445",15441,3
"9446",15453,4
"9447",15458,3
"9448",15471,2
"9449",15474,12
"9450",15530,2
"9451",15572,156
"9452",15578,2326
"9453",15579,166
"9454",15613,53
"9455",15626,9
"9456",15627,4
"9457",207624,19
"9458",NA,11050
